id,status,credit_history,purpose,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker
202.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
194.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
426.0,2.0,3.0,6.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
449.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
849.0,2.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0
123.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
943.0,2.0,2.0,0.0,5.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0
938.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
603.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
647.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0
517.0,4.0,2.0,6.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0
470.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0
622.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0
296.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
368.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
701.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
437.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
195.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
696.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
737.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
541.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
146.0,1.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0
280.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
358.0,3.0,2.0,0.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0
750.0,2.0,3.0,0.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
515.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
689.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
876.0,2.0,4.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0
847.0,2.0,1.0,10.0,2.0,5.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0
714.0,4.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
347.0,3.0,4.0,0.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
612.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
204.0,1.0,2.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
129.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
467.0,4.0,2.0,0.0,3.0,5.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
274.0,4.0,2.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
805.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
551.0,4.0,4.0,6.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
883.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
781.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0
155.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
516.0,2.0,3.0,9.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
147.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0
706.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0
463.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
124.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
952.0,2.0,2.0,9.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0
488.0,4.0,2.0,9.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
303.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0
252.0,4.0,2.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
407.0,2.0,2.0,9.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0
153.0,2.0,2.0,0.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
172.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
936.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
230.0,4.0,2.0,3.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
779.0,4.0,2.0,6.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
926.0,1.0,1.0,9.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0
406.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
595.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
553.0,4.0,2.0,8.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
478.0,4.0,4.0,6.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0
937.0,2.0,4.0,0.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
762.0262606354439,1.837710105907328,1.675420211814656,5.026260635443968,1.0,3.0,4.0,3.0,1.0,4.0,3.8377101059073278,2.675420211814656,2.8377101059073278,1.162289894092672,3.0,2.0,1.0,2.0
759.0270703511178,1.6756901170392808,1.3513802340785614,2.027070351117842,1.0,3.675690117039281,4.0,3.0,1.0,4.0,1.6486197659214386,2.3513802340785617,2.0,2.0,3.0,2.0,1.0,2.0
321.7193044443583,1.0,0.5295677615184557,3.6760805962038607,1.0,3.7352161192407722,4.0,2.7352161192407722,1.0,2.7352161192407722,1.0,3.0,2.0,1.7352161192407722,2.7352161192407722,2.0,1.0,2.0
229.3309821858221,1.2090716207377137,2.0,0.627214862213141,1.4181432414754274,3.0,4.0,2.2090716207377135,1.0,2.2090716207377135,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
243.01258051906626,2.082895947655132,2.0,1.6243439214826974,1.0,3.0,3.458552026172434,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
313.6358018657419,1.0,0.6084312013098356,3.478921996725411,1.0,3.695784399345082,4.0,2.695784399345082,1.0,2.695784399345082,1.0,3.0,2.0,1.695784399345082,2.695784399345082,2.0,1.0,2.0
217.85275446844642,1.0,1.5428999564054007,1.1427501089864984,1.0,3.2285500217972998,4.0,2.2285500217972998,1.0,2.2285500217972998,1.0,3.0,2.0,1.2285500217972998,2.2285500217972998,2.0,1.0,2.0
219.81242465976618,1.174954927095936,2.0,0.5248647812878086,1.3499098541918724,3.0,4.0,2.174954927095936,1.0,2.174954927095936,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
47.24678874049111,1.0,2.0,0.0,1.0,2.0178316566705643,4.0,2.0,1.0,2.9821683433294357,2.9643366866588714,3.0,1.0178316566705643,1.0,2.9821683433294357,2.0,1.9821683433294357,2.0
239.7125735390449,2.0332717825420286,2.0,1.5499076738130428,1.0,3.0,3.4833641087289857,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
243.77133977768412,1.260829174830409,2.0,0.782487524491227,1.521658349660818,3.0,4.0,2.260829174830409,1.0,2.260829174830409,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
303.50174206780395,2.9925073995158487,2.0,2.988761099273773,1.0,3.0,3.0037463002420757,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
299.40077372140956,2.9308387025775873,2.0,2.896258053866381,1.0,3.0,3.0345806487112066,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
285.450157989455,1.0,0.8834130927858048,2.791467268035488,1.0,3.5582934536070976,4.0,2.5582934536070976,1.0,2.5582934536070976,1.0,3.0,2.0,1.5582934536070976,2.5582934536070976,2.0,1.0,2.0
331.63981446045983,1.0,3.7652726863786796,0.0,1.0,3.0,3.11736365681066,2.0,1.8826363431893398,2.0,1.0,3.0,2.0,1.8826363431893398,2.88263634318934,2.0,1.0,2.0
196.09804540940345,1.3774142166827588,2.0,0.5661213250241381,1.0,3.0,3.8112928916586206,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
534.7322811555309,3.1633859422234543,2.5577427051843635,2.7211286474078182,4.4422572948156365,2.2788713525921818,1.0,2.0,1.0,1.8366140577765457,3.0,3.0,2.0,2.0,3.0,2.0,1.7211286474078182,2.0
479.4803193514976,1.8989265100816861,2.0,0.8989265100816861,2.198568680108915,2.7003578299727713,2.4007156599455426,2.7003578299727713,1.0,1.7003578299727713,3.0,3.0,2.0,1.2996421700272287,2.2996421700272287,2.0,1.2996421700272287,2.0
520.5399834267149,4.0,2.0,2.1533388577616943,1.6133554310467764,1.153338857761694,3.539983426714918,2.0,1.0,1.846661142238306,3.0,3.0,2.0,2.0,3.8466611422383057,2.0,2.0,2.0
555.678268842636,2.287351416243815,2.0,0.43102712436572244,2.4310271243657224,2.0,3.5689728756342776,2.0,1.0,1.8563242918780924,2.1436757081219078,3.0,2.0,1.1436757081219076,3.8563242918780922,2.0,1.1436757081219076,2.0
542.2704876273314,2.7864756186334296,2.80901625424438,2.59549187287781,4.19098374575562,2.40450812712219,1.0,2.0,1.0,2.2135243813665704,3.0,3.0,2.0,2.0,3.0,2.0,1.59549187287781,2.0
571.2662059256576,1.3366897037171208,3.7755401975219196,2.11222990123904,3.2244598024780804,2.88777009876096,1.0,2.0,1.0,3.663310296282879,3.0,3.0,2.0,2.0,3.0,2.0,1.1122299012390402,2.0
520.5527853463026,4.0,2.0,2.1490715512324874,1.596286204929949,1.1490715512324874,3.5527853463025383,2.0,1.0,1.8509284487675126,3.0,3.0,2.0,2.0,3.8509284487675126,2.0,2.0,2.0
559.1679397457217,2.1287300115581047,2.0,0.1930950173371575,2.1930950173371575,2.0,3.8069049826628425,2.0,1.0,1.9356349942209476,2.0643650057790524,3.0,2.0,1.0643650057790524,3.9356349942209476,2.0,1.0643650057790524,2.0
584.3612528377466,3.3560219533418305,1.7853406511139436,2.3560219533418305,1.7853406511139436,4.141362604455774,1.7853406511139436,2.785340651113944,1.2146593488860564,4.0,3.214659348886056,3.0,1.7853406511139436,2.0,2.570681302227887,2.0,1.0,2.0
592.3310117452858,1.0,3.006964764142686,1.3379765094284573,1.0,1.6689882547142285,3.006964764142686,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.6689882547142285,2.0,1.6689882547142285,2.0
599.387552835801,1.0,1.5806866214364548,1.1613732428729093,1.0,3.3227464857458187,1.5806866214364548,2.5806866214364548,1.4193133785635452,2.8386267571270904,2.8386267571270904,1.8386267571270907,1.5806866214364548,1.4193133785635452,2.1613732428729096,1.4193133785635452,1.0,2.0
589.6494551009444,1.0,1.3722827665617432,0.7445655331234862,1.0,2.4891310662469723,2.116848299685229,2.372282766561743,1.6277172334382568,4.0,4.0,3.0,1.7445655331234862,1.6277172334382568,2.116848299685229,2.0,1.3722827665617432,2.0
581.7183986905067,1.0,1.9401334424577783,1.8802668849155568,1.9401334424577783,1.0,1.0,1.0598665575422217,1.0598665575422217,1.1795996726266647,2.1197331150844434,3.0,1.9401334424577783,1.0598665575422217,2.8802668849155566,2.0,1.0,2.0
582.2896977956915,3.920991510265952,1.9736638367553172,2.920991510265952,1.9736638367553172,4.894655347021269,1.9736638367553172,2.973663836755317,1.0263361632446828,4.0,3.026336163244683,3.0,1.9736638367553172,2.0,2.9473276735106344,2.0,1.0,2.0
596.1231307221121,1.0,1.2839209747374656,0.5678419494749314,1.0,2.1356838989498628,1.2839209747374656,2.2839209747374656,1.7160790252625344,3.432158050525069,3.432158050525069,2.432158050525069,1.2839209747374656,1.7160790252625344,1.5678419494749314,1.7160790252625344,1.0,2.0
592.6946361396556,1.0,1.9160915810331804,0.6107277206887869,1.0,1.3053638603443933,1.9160915810331804,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.3053638603443933,2.0,1.3053638603443933,2.0
592.5143862464138,1.0,2.45684126075868,0.9712275071724532,1.0,1.4856137535862266,2.45684126075868,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.4856137535862266,2.0,1.4856137535862266,2.0
588.5157585701376,1.0,1.4484241429862474,1.7936965719449893,1.4484241429862474,1.0,2.345272428958742,2.0,1.5515758570137526,3.5515758570137526,3.103151714027505,3.0,1.4484241429862474,1.5515758570137526,1.8968482859724947,2.0,1.0,2.0
583.0554253738918,1.0,1.9944574626108207,3.9778298504432827,1.9944574626108207,1.0,3.9833723878324623,2.0,1.0055425373891793,3.0055425373891795,2.0110850747783586,3.0,1.9944574626108207,1.0055425373891793,2.9889149252216414,2.0,1.0,2.0
590.7129717151945,1.0,1.0,0.5277757580320361,1.0,1.5277757580320361,1.5277757580320361,2.175925252677345,2.175925252677345,4.0,3.824074747322655,2.6481494946453092,1.0,1.8240747473226546,1.1759252526773454,2.0,1.0,2.0
708.1807536361553,1.0180753636155209,1.0180753636155209,8.873472454691354,1.0723014544620835,3.9638492727689583,2.0361507272310417,2.0,2.9638492727689583,3.981924636384479,2.9638492727689583,3.0,1.0,1.0,3.0,2.0,1.0,2.0
729.7313234680711,1.4938937151834346,2.481681145550304,7.518318854449696,2.481681145550304,4.493893715183434,2.9877874303668692,2.4938937151834346,2.0122125696331308,3.5061062848165654,3.4938937151834346,3.0,1.9877874303668692,1.4938937151834346,3.0,1.5061062848165654,1.0,2.0
715.8681992057385,1.1788227092213288,1.5364681276639864,8.463531872336013,1.5364681276639864,4.178822709221329,2.3576454184426576,2.178822709221329,2.6423545815573424,3.821177290778671,3.178822709221329,3.0,1.3576454184426576,1.1788227092213288,3.0,1.8211772907786712,1.0,2.0
725.2240328753944,1.0,0.6335312154171401,5.701780938754261,1.0,4.36646878458286,2.7329375691657196,2.36646878458286,2.2670624308342804,3.63353121541714,3.0,3.0,1.0,1.3664687845828598,3.0,1.6335312154171402,1.0,2.0
742.2318440606018,1.7441705230565623,1.7441705230565623,2.3024652924909397,3.976682092226249,1.767488430830313,1.2558294769434377,2.744170523056562,1.5116589538868754,2.5116589538868754,2.255829476943438,3.0,1.7441705230565623,1.0,1.5116589538868754,2.0,1.7441705230565623,2.0
741.163236515598,1.7209399242521293,1.7209399242521293,2.5115406817308363,3.883759697008517,1.8371802272436124,1.2790600757478707,2.7209399242521295,1.5581201514957415,2.5581201514957415,2.2790600757478705,3.0,1.7209399242521293,1.0,1.5581201514957415,2.0,1.7209399242521293,2.0
722.4788572170623,1.0,0.6919392081476108,6.227452873328497,1.0,4.308060791852389,2.6161215837047784,2.308060791852389,2.3838784162952216,3.691939208147611,3.0,3.0,1.0,1.3080607918523892,3.0,1.6919392081476108,1.0,2.0
732.9568506055253,1.5425402305548994,1.5425402305548994,4.117137925005906,3.170160922219597,2.372379308335302,1.4574597694451006,2.5425402305548994,1.9149195388902014,2.914919538890201,2.4574597694451006,3.0,1.5425402305548994,1.0,1.9149195388902014,2.0,1.5425402305548994,2.0
698.3325325400635,1.0,1.50881407683876,5.94711553896744,1.50881407683876,3.49118592316124,3.01762815367752,2.0,1.98237184632248,2.98237184632248,3.0,3.0,1.50881407683876,1.0,2.49118592316124,2.0,1.0,2.0
735.9986352001794,1.6363326181858953,2.9089978545576862,7.091002145442314,2.9089978545576862,4.636332618185896,3.2726652363717905,2.6363326181858953,1.7273347636282093,3.3636673818141047,3.6363326181858953,3.0,2.2726652363717905,1.6363326181858953,3.0,1.3636673818141047,1.0,2.0
719.7717054744625,1.0,0.7495381813944159,6.745843632549743,1.0,4.250461818605584,2.5009236372111685,2.2504618186055843,2.4990763627888315,3.7495381813944157,3.0,3.0,1.0,1.2504618186055843,3.0,1.7495381813944157,1.0,2.0
733.954317292664,1.5898708475605439,2.7696125426816316,7.230387457318368,2.7696125426816316,4.589870847560544,3.1797416951210877,2.589870847560544,1.8202583048789123,3.410129152439456,3.589870847560544,3.0,2.1797416951210877,1.5898708475605439,3.0,1.4101291524394561,1.0,2.0
716.810035724475,3.9366785748250273,1.978892858275009,9.0,3.9366785748250273,3.021107141724991,2.0,2.978892858275009,1.042214283449982,3.021107141724991,2.021107141724991,3.0,1.978892858275009,2.957785716550018,3.978892858275009,2.0,1.978892858275009,2.0
698.7518990937704,1.0,1.486742152959455,6.07954708224327,1.486742152959455,3.5132578470405447,2.97348430591891,2.0,2.02651569408109,3.02651569408109,3.0,3.0,1.486742152959455,1.0,2.5132578470405447,2.0,1.0,2.0
468.35236910004244,1.281703636844338,2.0,0.18780242456289198,1.0,3.0,3.093901212281446,2.906098787718554,1.0,2.0,3.0,3.0,2.0,1.0,2.187802424562892,2.0,1.093901212281446,2.0
519.1312112689791,4.0,2.0,2.4343943655104288,2.7375774620417146,2.5656056344895712,2.696816903468714,2.0,1.0,1.5656056344895712,3.0,3.0,2.0,1.4343943655104288,3.5656056344895712,2.0,2.0,2.0
540.6546260539859,2.949764776915973,2.0,2.3500784076946757,2.4003136307787027,3.3500784076946757,4.0,2.0,1.0,2.3500784076946757,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
483.2291083642578,2.0646899139083055,2.0,0.7097932759388703,1.0,3.0,3.354896637969435,2.645103362030565,1.0,2.0,3.0,3.0,2.0,1.0,2.7097932759388703,2.0,1.3548966379694352,2.0
520.6689240596631,4.0,2.0,2.0,1.0,1.6621518806738007,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.6689240596630996,4.0,2.0,2.0,2.0
570.9858863392423,1.407497304784291,2.0,2.864167565071903,4.456670260287613,3.864167565071903,4.0,2.0,1.0,2.864167565071903,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
519.3094441952753,4.0,2.0,2.920741072966221,1.0,3.0,4.0,2.2301852682415553,1.0,2.4603705364831105,3.2301852682415553,2.7698147317584447,2.2301852682415553,1.0,3.7698147317584447,2.0,2.0,2.0
540.9661219551596,3.0016132402304954,2.0,1.0016132402304954,1.4991933798847523,2.500806620115248,4.0,2.0,1.0,2.0,2.500806620115248,3.0,2.0,1.0,4.0,2.0,1.5008066201152477,2.0
597.707953808699,1.0,1.427995800790817,0.8559916015816338,1.0,2.7119832031632676,1.427995800790817,2.427995800790817,1.572004199209183,3.144008398418366,3.144008398418366,2.144008398418366,1.427995800790817,1.572004199209183,1.8559916015816338,1.572004199209183,1.0,2.0
587.8603656995675,1.0,2.0,3.537108028612618,1.768554014306309,1.925783942774764,3.537108028612618,2.231445985693691,1.0,2.768554014306309,2.0,2.537108028612618,2.0,1.0,3.0,1.768554014306309,1.0,2.0
602.997113249648,1.0,2.0,2.0,1.0436037717544338,4.825584912982265,1.9563962282455662,2.9127924564911325,1.0,1.9563962282455662,2.0,1.0872075435088675,2.0,1.0,3.0,1.0436037717544338,1.0,2.0
592.0653938704319,1.0,3.9891010215946823,2.0,1.0,2.016348467607977,3.9891010215946823,2.005449489202659,1.9945505107973411,3.9891010215946823,3.9891010215946823,2.9891010215946823,1.0054494892026589,1.9945505107973411,2.005449489202659,1.9945505107973411,1.9945505107973411,2.0
598.3606658321087,1.0,2.939889027981886,2.0,1.0,3.5901664580271713,2.939889027981886,2.530055486009057,1.469944513990943,2.939889027981886,2.939889027981886,1.939889027981886,1.530055486009057,1.469944513990943,2.530055486009057,1.469944513990943,1.469944513990943,2.0
600.9248362402357,1.0,1.7204396582032415,1.4408793164064828,1.0,3.8817586328129656,1.7204396582032415,2.7204396582032415,1.2795603417967585,2.559120683593517,2.559120683593517,1.5591206835935172,1.7204396582032415,1.2795603417967585,2.440879316406483,1.2795603417967585,1.0,2.0
593.3980717328049,1.0,3.7669880445325177,2.0,1.0,2.349517933201223,3.7669880445325177,2.116505977733741,1.8834940222662588,3.7669880445325177,3.7669880445325177,2.7669880445325177,1.1165059777337412,1.8834940222662588,2.116505977733741,1.8834940222662588,1.8834940222662588,2.0
587.5501869742569,3.2431563216922417,2.0,2.747718773897414,1.747718773897414,5.0,2.0,3.0,1.0,3.495437547794828,2.747718773897414,2.495437547794828,2.0,1.747718773897414,3.0,1.747718773897414,1.0,2.0
592.5631378357126,1.0,3.9061436940479064,2.0,1.0,2.1407844589281404,3.9061436940479064,2.046928152976047,1.9530718470239532,3.9061436940479064,3.9061436940479064,2.9061436940479064,1.0469281529760468,1.9530718470239532,2.046928152976047,1.9530718470239532,1.9530718470239532,2.0
597.0542436019192,1.0,2.0,2.6615006093410276,1.3307503046705138,3.676998781317945,2.6615006093410276,2.669249695329486,1.0,2.330750304670514,2.0,1.6615006093410274,2.0,1.0,3.0,1.3307503046705138,1.0,2.0
592.3919356964548,1.0,2.0,3.10552993367098,1.55276496683549,2.7889401326580403,3.10552993367098,2.4472350331645103,1.0,2.5527649668354897,2.0,2.10552993367098,2.0,1.0,3.0,1.55276496683549,1.0,2.0
590.2649807398999,1.0,1.4277075308291618,2.572292469170838,1.0,4.427707530829162,3.1445849383416764,3.0,2.1445849383416764,3.1445849383416764,2.572292469170838,1.0,1.4277075308291618,1.0,2.427707530829162,1.5722924691708382,1.0,2.0
583.4130367419631,1.0,2.0,3.9606631674320916,1.9803315837160458,1.0786736651358173,3.9606631674320916,2.019668416283954,1.0,2.980331583716046,2.0,2.9606631674320916,2.0,1.0,3.0,1.9803315837160458,1.0,2.0
602.1916898558529,1.0,1.9246537439938718,2.075346256006128,1.0,4.924653743993872,2.1506925120122564,3.0,1.1506925120122564,2.1506925120122564,2.075346256006128,1.0,1.9246537439938718,1.0,2.924653743993872,1.0753462560061282,1.0,2.0
139.154681940452,1.0,2.611394038574364,0.0,1.0,2.305697019287182,3.694302980712818,2.0,1.305697019287182,2.694302980712818,2.388605961425636,3.0,1.305697019287182,1.305697019287182,3.0,2.0,1.694302980712818,2.0
108.19155131076454,1.0,1.618177937699308,0.9545551557517301,1.0,2.3818220623006923,4.0,2.190911031150346,1.0,3.0,2.6181779376993077,3.0,1.1909110311503461,1.1909110311503461,3.0,2.0,1.8090889688496539,2.0
153.73231704051352,1.268474856890157,2.0,0.8054245706704705,1.5369497137803136,2.268474856890157,4.0,2.268474856890157,1.0,3.0,2.463050286219686,3.0,1.268474856890157,1.0,2.731525143109843,2.0,1.731525143109843,2.0
170.68748743756578,1.9705597485526314,2.0,1.4558396228289472,1.0,2.4852798742763156,3.5147201257236844,2.0,1.0,2.5147201257236844,2.029440251447369,3.0,1.4852798742763156,1.0,2.5147201257236844,2.0,1.5147201257236844,2.0
188.85713069830302,2.118060601282148,2.3726868670940493,1.8634343354702465,2.118060601282148,3.118060601282148,4.0,2.3726868670940493,1.0,3.3726868670940493,3.3726868670940493,3.0,1.7453737341880986,1.3726868670940493,3.0,1.6273131329059507,1.6273131329059507,2.0
94.7311248179935,1.0,2.0,0.0,1.0,2.3946914668094723,4.0,2.0,1.0,2.6053085331905277,2.2106170663810554,3.0,1.3946914668094723,1.0,2.6053085331905277,2.0,1.6053085331905277,2.0
305.0176473437039,1.0,3.6884262814526227,0.0,1.0,2.8442131407263114,3.1557868592736886,2.0,1.8442131407263114,2.1557868592736886,1.3115737185473773,3.0,1.8442131407263114,1.8442131407263114,3.0,2.0,1.1557868592736886,2.0
220.7731817792472,1.9300168348108317,2.0,0.0,1.0,3.8600336696216635,2.1399663303783365,3.8600336696216635,1.0,3.0,3.0,1.1399663303783363,1.9300168348108317,1.0,2.0699831651891683,2.0,1.0699831651891683,2.0
66.68816830165952,1.0,2.140832261699088,0.0,1.0,2.070416130849544,3.929583869150456,2.0,1.070416130849544,2.929583869150456,2.859167738300912,3.0,1.070416130849544,1.070416130849544,3.0,2.0,1.929583869150456,2.0
84.48563762930308,1.2089187176153602,2.0,0.0,1.0,2.4178374352307204,3.5821625647692796,2.4178374352307204,1.0,3.0,3.0,2.5821625647692796,1.2089187176153602,1.0,2.79108128238464,2.0,1.7910812823846398,2.0
